id,thedate,comp_name,comp_code,open,low,high,lastDone,chg,chgPercent,vol,buy,sell
2431,26-Feb-19,GENTING MALAYSIA BERHAD,GENM,3.48,3.41,3.48,3.44,-0.07,-1.99,"116,074",3.420 / 593,"3.440 / 1,057"
2432,26-Feb-19,GENM-C38: CW GENTING MALAYSIA BERHAD (RHB),GENM-C38,-,-,-,0.005,0,0,0,0.000 / 0,"0.005 / 44,133"
2433,26-Feb-19,GENM-C39: CW GENTING MALAYSIA BERHAD (AM),GENM-C39,-,-,-,0.005,0,0,0,0.000 / 0,"0.005 / 90,611"
2434,26-Feb-19,GENM-C40: CW GENTING MALAYSIA BERHAD (KIBB),GENM-C40,-,-,-,0.15,0,0,0,0.000 / 0,0.000 / 0
2435,26-Feb-19,GENM-C41: CW GENTING MALAYSIA BERHAD (CIMB),GENM-C41,-,-,-,0.01,0,0,0,0.005 / 10,"0.010 / 3,904"
2436,26-Feb-19,GENM-C42: CW GENTING MALAYSIA BERHAD (MACQ),GENM-C42,0.04,0.04,0.045,0.045,-0.005,-10,"1,001",0.040 / 800,"0.045 / 1,099"
2437,26-Feb-19,GENM-C43: CW GENTING MALAYSIA BERHAD (RHB),GENM-C43,-,-,-,0.06,0,0,0,0.000 / 0,0.060 / 90
2438,26-Feb-19,GENM-C44: CW GENTING MALAYSIA BERHAD (KIBB),GENM-C44,-,-,-,0.08,0,0,0,"0.060 / 1,400",0.000 / 0
2439,26-Feb-19,GENM-C45: CW GENTING MALAYSIA BERHAD (AM),GENM-C45,0.16,0.16,0.16,0.16,-0.015,-8.57,640,0.000 / 0,0.000 / 0
2440,26-Feb-19,GENM-C46: CW GENTING MALAYSIA BERHAD (MACQ),GENM-C46,0.145,0.14,0.145,0.14,-0.01,-6.67,"44,024","0.135 / 3,500",0.150 / 350
2441,26-Feb-19,GENM-C47: CW GENTING MALAYSIA BERHAD (RHB),GENM-C47,-,-,-,0.15,0,0,0,0.000 / 0,0.000 / 0
2442,26-Feb-19,GENM-C48: CW GENTING MALAYSIA BERHAD (KIBB),GENM-C48,0.13,0.13,0.13,0.13,-0.01,-7.14,"4,000",0.000 / 0,0.150 / 200
2443,26-Feb-19,GENM-C49: CW GENTING MALAYSIA BERHAD (MACQ),GENM-C49,0.205,0.2,0.205,0.2,-0.015,-6.98,"5,340","0.195 / 1,000",0.000 / 0
2444,26-Feb-19,GENM-C50: CW GENTING MALAYSIA BERHAD (CIMB),GENM-C50,0.19,0.18,0.19,0.18,-0.02,-10,"1,010",0.175 / 200,0.000 / 0
2445,26-Feb-19,GENM-C51: CW GENTING MALAYSIA BERHAD (MIBB),GENM-C51,0.14,0.135,0.14,0.135,-0.015,-10,"16,282",0.000 / 0,0.300 / 50
2446,26-Feb-19,GENTING PLANTATIONS BERHAD,GENP,10.48,10.48,10.62,10.62,0.08,0.76,"7,485","10.500 / 1,030",10.620 / 85
2447,26-Feb-19,GENTING PLANTATIONS BERHAD-WARRANT A 13/19,GENP-WA,2.65,2.65,2.75,2.75,0.05,1.85,176,2.750 / 129,2.780 / 20
2448,26-Feb-19,GENTING BHD,GENTING,7.4,7.4,7.48,7.44,0.04,0.54,"23,249",7.420 / 2,"7.440 / 3,617"
2449,26-Feb-19,GENTINGC51: CW GENTING BERHAD (CIMB),GENTINGC51,-,-,-,0.005,0,0,0,0.000 / 0,"0.005 / 15,467"
2450,26-Feb-19,GENTINGC53: CW GENTING BERHAD (MIBB),GENTINGC53,-,-,-,0.005,0,0,0,0.000 / 0,0.000 / 0
2451,26-Feb-19,GENTINGC55: CW GENTING BERHAD (RHB),GENTINGC55,-,-,-,0.05,0,0,0,0.000 / 0,0.000 / 0
2452,26-Feb-19,GENTINGC56: CW GENTING BERHAD (MACQ),GENTINGC56,-,-,-,0.035,0,0,0,0.000 / 0,0.035 / 400
2453,26-Feb-19,GENTINGC57: CW GENTING BERHAD (MACQ),GENTINGC57,0.15,0.15,0.15,0.15,0,0,"1,000",0.000 / 0,0.000 / 0
2454,26-Feb-19,GENTINGC58: CW GENTING BERHAD (CIMB),GENTINGC58,0.1,0.095,0.1,0.095,-0.01,-9.52,"1,497",0.095 / 50,0.105 / 407
2455,26-Feb-19,GENTINGC59: CW GENTING BERHAD (RHB),GENTINGC59,0.15,0.15,0.15,0.15,0,0,"3,000",0.000 / 0,0.000 / 0
2456,26-Feb-19,GENTINGC60: CW GENTING BERHAD (KIBB),GENTINGC60,-,-,-,0.19,0,0,0,0.000 / 0,0.000 / 0
2457,26-Feb-19,GENTINGC61: CW GENTING BERHAD (AM),GENTINGC61,0.17,0.17,0.17,0.17,0.005,3.03,"1,000",0.000 / 0,0.170 / 100
2458,26-Feb-19,GENTINGC62: CW GENTING BERHAD (MACQ),GENTINGC62,0.22,0.215,0.225,0.215,-0.01,-4.44,"10,786",0.000 / 0,0.000 / 0
2459,26-Feb-19,GENTINGC63: CW GENTING BERHAD (MIBB),GENTINGC63,0.19,0.185,0.19,0.185,0,0,"12,000",0.000 / 0,0.300 / 50
2460,26-Feb-19,GE-SHEN CORPORATION BHD,GESHEN,0.71,0.69,0.71,0.69,-0.02,-2.82,73,0.685 / 3,0.710 / 247
2461,26-Feb-19,GETS GLOBAL BERHAD,GETS,0.125,0.125,0.145,0.13,0.01,8.33,"11,945",0.115 / 148,"0.130 / 1,783"
2462,26-Feb-19,GFM SERVICES BERHAD,GFM,0.535,0.52,0.545,0.535,0,0,"31,528",0.530 / 300,"0.535 / 1,740"
2463,26-Feb-19,GFM SERVICES BERHAD - WARRANTS C 2019/2022,GFM-WC,0.24,0.23,0.245,0.245,0.005,2.08,"66,433","0.240 / 1,250",0.245 / 530
2464,26-Feb-19,GHL SYSTEMS BHD,GHLSYS,1.7,1.69,1.7,1.69,-0.01,-0.59,454,1.690 / 63,1.700 / 10
2465,26-Feb-19,GHLSYS-CA: CW GHL SYSTEMS BERHAD (MIBB),GHLSYS-CA,-,-,-,0.12,0,0,0,0.000 / 0,0.000 / 0
2466,26-Feb-19,GEORGE KENT (M) BHD,GKENT,1.14,1.09,1.14,1.09,-0.04,-3.54,"59,130",1.090 / 822,"1.100 / 1,959"
2467,26-Feb-19,GOLDEN LAND BERHAD,GLBHD,-,-,-,0.375,0,0,0,0.380 / 500,0.400 / 50
2468,26-Feb-19,GLOMAC BHD,GLOMAC,0.38,0.375,0.38,0.375,0,0,69,0.375 / 830,"0.385 / 1,520"
2469,26-Feb-19,GLOBALTEC FORMATION BERHAD,GLOTEC,0.475,0.47,0.485,0.48,-0.005,-1.03,"10,438",0.475 / 206,0.480 / 399
2470,26-Feb-19,GLOBALTEC FORMATION BERHAD - WARRANTS 2018/2021,GLOTEC-WA,0.08,0.075,0.08,0.075,-0.005,-6.25,530,"0.075 / 1,295",0.080 / 103
2471,26-Feb-19,GROMUTUAL BHD,GMUTUAL,-,-,-,0.28,0,0,0,0.275 / 120,0.280 / 30
2472,26-Feb-19,G NEPTUNE BERHAD,GNB,0.05,0.05,0.055,0.055,0.005,10,501,0.050 / 500,"0.055 / 7,379"
2473,26-Feb-19,GLOBAL ORIENTAL BERHAD,GOB,0.18,0.17,0.18,0.18,-0.005,-2.7,"12,448",0.175 / 10,"0.180 / 1,039"
2474,26-Feb-19,GLOBAL ORIENTAL BERHAD-WA 2014/2019,GOB-WA,0.01,0.01,0.01,0.01,0.005,100,10,"0.005 / 23,104","0.010 / 1,627"
2475,26-Feb-19,GREEN OCEAN CORPORATION BERHAD,GOCEAN,0.1,0.1,0.105,0.105,0.005,5,"1,301","0.095 / 4,862","0.105 / 1,549"
2476,26-Feb-19,GREEN OCEAN CORPORATION BHD- WARRANTS A 14/19,GOCEAN-WA,-,-,-,0.005,0,0,0,0.000 / 0,"0.010 / 14,482"
2477,26-Feb-19,TRADEPLUS SHARIAH GOLD TRACKER,GOLDETF,-,-,-,1.765,0,0,0,1.765 / 500,1.790 / 300
2478,26-Feb-19,GOODWAY INTEGRATED INDUSTRIES,GOODWAY,0.215,0.21,0.215,0.21,0,0,"6,870","0.205 / 3,512",0.210 / 38
2479,26-Feb-19,GOPENG BHD,GOPENG,0.69,0.69,0.69,0.69,0,0,15,0.690 / 32,0.695 / 10
2480,26-Feb-19,GPA HOLDINGS BHD,GPA,0.085,0.085,0.085,0.085,0,0,100,"0.085 / 1,800","0.095 / 4,157"
2481,26-Feb-19,GPA HOLDINGS BERHAD - WARRANTS 2015/2025,GPA-WA,0.02,0.02,0.02,0.02,0,0,"3,500","0.020 / 12,501","0.025 / 55,489"
2482,26-Feb-19,GREEN PACKET BHD,GPACKET,0.36,0.34,0.36,0.34,-0.025,-6.85,"9,668","0.340 / 1,857",0.350 / 240
2483,26-Feb-19,GREEN PACKET BERHAD - WARRANTS B 2018/2023,GPACKET-WB,0.085,0.085,0.085,0.085,-0.005,-5.56,"5,461","0.085 / 40,694","0.090 / 2,623"
2484,26-Feb-19,GOLDEN PHAROS BHD,GPHAROS,0.21,0.21,0.22,0.22,0.01,4.76,310,0.210 / 40,0.220 / 372
2485,26-Feb-19,GRAND-FLO BERHAD,GRANFLO,-,-,-,0.215,0,0,0,"0.205 / 2,640","0.215 / 2,503"
2486,26-Feb-19,GREENYIELD BHD,GREENYB,0.12,0.12,0.12,0.12,-0.005,-4,600,"0.120 / 1,620",0.125 / 170
2487,26-Feb-19,GSB GROUP BHD,GSB,0.175,0.17,0.175,0.17,-0.005,-2.86,"10,300","0.165 / 1,660",0.170 / 533
2488,26-Feb-19,GLOBETRONICS TECHNOLOGY BHD,GTRONIC,1.93,1.91,1.95,1.92,-0.03,-1.54,"14,633",1.910 / 190,1.920 / 116
2489,26-Feb-19,GTRONIC-CR: CW GLOBETRONICS TECHNOLOGY BERHAD (MIBB),GTRONIC-CR,-,-,-,0.02,0,0,0,0.000 / 0,0.020 / 50
2490,26-Feb-19,GTRONIC-CS: CW GLOBETRONICS TECHNOLOGY BERHAD (MACQ),GTRONIC-CS,0.005,0.005,0.005,0.005,0,0,100,0.000 / 0,"0.020 / 1,650"
2491,26-Feb-19,GTRONIC-CT: CW GLOBETRONICS TECHNOLOGY BERHAD (KIBB),GTRONIC-CT,-,-,-,0.01,0,0,0,0.000 / 0,0.025 / 400
2492,26-Feb-19,GTRONIC-CU: CW GLOBETRONICS TECHNOLOGY BERHAD (RHB),GTRONIC-CU,-,-,-,0.03,0,0,0,0.005 / 500,0.000 / 0
2493,26-Feb-19,GTRONIC-CV: CW GLOBETRONICS TECHNOLOGY BERHAD (RHB),GTRONIC-CV,0.105,0.105,0.105,0.105,-0.005,-4.55,"3,882",0.100 / 500,0.110 / 500
2494,26-Feb-19,GTRONIC-CW: CW GLOBETRONICS TECHNOLOGY BERHAD (MACQ),GTRONIC-CW,-,-,-,0.075,0,0,0,0.000 / 0,0.000 / 0
2495,26-Feb-19,GUH HOLDINGS BHD,GUH,0.5,0.5,0.5,0.5,0,0,70,0.500 / 262,0.510 / 140
2496,26-Feb-19,GUNUNG CAPITAL BERHAD,GUNUNG,0.325,0.325,0.33,0.33,0,0,200,0.315 / 160,0.330 / 10
2497,26-Feb-19,GUNUNG CAPITAL BHD-WB 10/20,GUNUNG-WB,-,-,-,0.055,0,0,0,"0.050 / 1,053",0.065 / 350
2498,26-Feb-19,GUOCOLAND (MALAYSIA) BHD,GUOCO,-,-,-,0.8,0,0,0,0.750 / 50,0.790 / 50
2499,26-Feb-19,HAI-O ENTERPRISE BHD,HAIO,2.88,2.78,2.88,2.84,0.01,0.35,677,2.810 / 31,2.840 / 47
2500,26-Feb-19,HAIO-CG: CW HAI-O ENTERPRISE BERHAD (MACQ),HAIO-CG,-,-,-,0.075,0,0,0,0.000 / 0,0.000 / 0
2501,26-Feb-19,HALEX HOLDINGS BERHAD,HALEX,-,-,-,0.85,0,0,0,0.755 / 24,0.950 / 70
2502,26-Feb-19,HANDAL RESOURCES BERHAD,HANDAL,0.34,0.34,0.35,0.345,-0.005,-1.43,"1,133",0.345 / 458,0.360 / 100
2503,26-Feb-19,HAP SENG CONSOLIDATED BHD,HAPSENG,9.94,9.84,9.95,9.87,-0.01,-0.1,"4,123",9.870 / 27,9.890 / 45
2504,26-Feb-19,HAPSENG-CX: CW HAP SENG CONSOLIDATED BERHAD (CIMB),HAPSENG-CX,-,-,-,0.04,0,0,0,0.000 / 0,0.045 / 100
2505,26-Feb-19,HARBOUR-LINK GROUP BHD,HARBOUR,0.7,0.68,0.71,0.68,-0.02,-2.86,740,0.680 / 60,0.705 / 500
2506,26-Feb-19,HARBOUR-LINK GROUP BERHAD-WARRANTS C 2016/2021,HARBOUR-WC,-,-,-,0.1,0,0,0,0.070 / 486,0.100 / 503
2507,26-Feb-19,HARRISONS HOLDINGS (M) BHD,HARISON,3.92,3.9,3.92,3.91,0.01,0.26,95,3.900 / 8,3.920 / 30
2508,26-Feb-19,HARN LEN CORPORATION BHD,HARNLEN,-,-,-,0.47,0,0,0,0.470 / 150,0.500 / 66
2509,26-Feb-19,HARTALEGA HOLDINGS BHD,HARTA,5.3,5.15,5.3,5.16,-0.12,-2.27,"46,293",5.150 / 864,5.160 / 577
2510,26-Feb-19,HARTA-C11: CW HARTALEGA HOLDINGS BERHAD (CIMB),HARTA-C11,-,-,-,0.005,0,0,0,0.000 / 0,"0.005 / 3,880"
2511,26-Feb-19,HARTA-C15: CW HARTALEGA HOLDINGS BERHAD (MACQ),HARTA-C15,-,-,-,0.02,0,0,0,"0.005 / 1,000",0.000 / 0
2512,26-Feb-19,HARTA-C16: CW HARTALEGA HOLDINGS BERHAD (AM),HARTA-C16,-,-,-,0.02,0,0,0,0.000 / 0,0.000 / 0
2513,26-Feb-19,HARTA-C17: CW HARTALEGA HOLDINGS BERHAD (RHB),HARTA-C17,-,-,-,0.025,0,0,0,0.000 / 0,0.000 / 0
2514,26-Feb-19,HARTA-C18: CW HARTALEGA HOLDINGS BERHAD (CIMB),HARTA-C18,-,-,-,0.01,0,0,0,"0.005 / 18,600","0.010 / 1,500"
2515,26-Feb-19,HARTA-C19: CW HARTALEGA HOLDINGS BERHAD (RHB),HARTA-C19,-,-,-,0.08,0,0,0,0.000 / 0,0.000 / 0
2516,26-Feb-19,HARTA-C20: CW HARTALEGA HOLDINGS BERHAD (MACQ),HARTA-C20,0.1,0.095,0.1,0.095,-0.01,-9.52,"1,512",0.000 / 0,0.150 / 340
2517,26-Feb-19,HARTA-C21: CW HARTALEGA HOLDINGS BERHAD (KIBB),HARTA-C21,0.11,0.11,0.11,0.11,-0.005,-4.35,"1,000",0.000 / 0,0.000 / 0
2518,26-Feb-19,HB GLOBAL LIMITED,HBGLOB,0.08,0.07,0.08,0.075,0,0,"1,116","0.070 / 6,065",0.075 / 2
2519,26-Feb-19,HCK CAPITAL GROUP BERHAD,HCK,-,-,-,1.28,0,0,0,1.250 / 60,1.270 / 125
2520,26-Feb-19,HCK CAPITAL GROUP BERHAD - WARRANTS,HCK-WA,-,-,-,0.295,0,0,0,0.245 / 100,0.290 / 100
2521,26-Feb-19,HEINEKEN MALAYSIA BERHAD,HEIM,23.12,22.72,23.12,22.72,-0.44,-1.9,339,22.680 / 37,22.720 / 24
2522,26-Feb-19,HEKTAR REITS,HEKTAR,1.14,1.12,1.15,1.12,-0.01,-0.88,"6,984",1.120 / 240,"1.130 / 1,910"
2523,26-Feb-19,HENGYUAN REFINING COMPANY BERHAD,HENGYUAN,5.91,5.69,5.92,5.82,-0.06,-1.02,"8,678",5.820 / 30,5.850 / 30
2524,26-Feb-19,HENGYUAN-C1: CW HENGYUAN REFINING COMPANY BERHAD (RHB),HENGYUAN-C1,-,-,-,0.02,0,0,0,0.000 / 0,0.030 / 110
2525,26-Feb-19,HENGYUAN-C2: CW HENGYUAN REFINING COMPANY BERHAD (MACQ),HENGYUAN-C2,-,-,-,0.01,0,0,0,0.010 / 1,0.000 / 0
2526,26-Feb-19,HENGYUAN-C3: CW HENGYUAN REFINING COMPANY BERHAD (AM),HENGYUAN-C3,-,-,-,0.005,0,0,0,0.000 / 0,0.000 / 0
2527,26-Feb-19,HENGYUAN-C4: CW HENGYUAN REFINING COMPANY BERHAD (KIBB),HENGYUAN-C4,-,-,-,0.03,0,0,0,0.000 / 0,0.000 / 0
2528,26-Feb-19,HENGYUAN-C5: CW HENGYUAN REFINING COMPANY BERHAD (MIBB),HENGYUAN-C5,-,-,-,0.03,0,0,0,0.000 / 0,0.000 / 0
2529,26-Feb-19,HENGYUAN-C6: CW HENGYUAN REFINING COMPANY BERHAD (RHB),HENGYUAN-C6,-,-,-,0.06,0,0,0,0.000 / 0,0.060 / 500
2530,26-Feb-19,HENGYUAN-C7: CW HENGYUAN REFINING COMPANY BERHAD (MIBB),HENGYUAN-C7,0.19,0.185,0.19,0.185,-0.015,-7.5,230,"0.160 / 1,000",0.195 / 58
2531,26-Feb-19,HENGYUAN-CZ: CW HENGYUAN REFINING COMPANY BERHAD (MIBB),HENGYUAN-CZ,0.03,0.03,0.03,0.03,-0.005,-14.29,"1,305",0.000 / 0,0.035 / 100
2532,26-Feb-19,HEVEABOARD BHD,HEVEA,0.65,0.62,0.65,0.62,-0.025,-3.88,"22,253",0.620 / 675,0.630 / 141
2533,26-Feb-19,HEVEABOARD BHD-WARRANTS 10/20,HEVEA-WB,-,-,-,0.42,0,0,0,0.360 / 100,0.420 / 76
2534,26-Feb-19,HEXZA CORPORATION BHD,HEXZA,0.715,0.7,0.72,0.72,0.005,0.7,363,0.715 / 2,0.720 / 10
2535,26-Feb-19,HENG HUAT RESOURCES GROUP BHD,HHGROUP,0.13,0.13,0.135,0.13,0,0,"1,850","0.125 / 1,230",0.130 / 290
2536,26-Feb-19,HIAP HUAT HOLDINGS BHD,HHHCORP,0.095,0.09,0.095,0.09,-0.005,-5.26,"3,025","0.090 / 9,736",0.095 / 892
2537,26-Feb-19,HIAP TECK VENTURE BHD,HIAPTEK,0.305,0.29,0.305,0.29,-0.015,-4.92,"22,953","0.285 / 3,954","0.290 / 2,600"
2538,26-Feb-19,HIAP TECK VENTURE BERHAD - RCUIDS 2016/2021,HIAPTEK-LA,0.305,0.305,0.305,0.305,0.005,1.67,400,0.300 / 100,0.305 / 149
2539,26-Feb-19,HIAP TECK VENTURE BERHAD - WARRANTS 2016/2021,HIAPTEK-WB,0.085,0.085,0.09,0.09,0.005,5.88,"4,693","0.080 / 14,495","0.090 / 3,895"
2540,26-Feb-19,HIBISCUS PETROLEUM BHD,HIBISCS,1.04,1,1.04,1.01,-0.05,-4.72,"486,424","1.010 / 25,094","1.020 / 31,392"
2541,26-Feb-19,HIBISCS-CJ: CW HIBISCUS PETROLEUM BERHAD (RHB),HIBISCS-CJ,-,-,-,0.035,0,0,0,0.000 / 0,0.000 / 0
2542,26-Feb-19,HIBISCS-CK: CW HIBISCUS PETROLEUM BERHAD (KIBB),HIBISCS-CK,-,-,-,0.025,0,0,0,0.000 / 0,0.025 / 600
2543,26-Feb-19,HIBISCS-CL: CW HIBISCUS PETROLEUM BERHAD (AM),HIBISCS-CL,0.03,0.02,0.03,0.025,-0.01,-28.57,"10,468",0.005 / 200,0.025 / 475
2544,26-Feb-19,HIBISCS-CM: CW HIBISCUS PETROLEUM BERHAD (MIBB),HIBISCS-CM,0.085,0.085,0.085,0.085,-0.015,-15,"3,500",0.000 / 0,0.100 / 560
2545,26-Feb-19,HIBISCS-CN: CW HIBISCUS PETROLEUM BERHAD (RHB),HIBISCS-CN,0.075,0.07,0.075,0.07,-0.015,-17.65,"10,500","0.065 / 5,000",0.080 / 500
2546,26-Feb-19,HIBISCS-CO: CW HIBISCUS PETROLEUM BERHAD (RHB),HIBISCS-CO,0.085,0.08,0.085,0.08,-0.01,-11.11,"5,500",0.000 / 0,0.000 / 0
2547,26-Feb-19,HIBISCS-CP: CW HIBISCUS PETROLEUM BERHAD (AM),HIBISCS-CP,0.055,0.055,0.055,0.055,-0.01,-15.38,400,0.000 / 0,0.000 / 0
2548,26-Feb-19,HIBISCS-CQ: CW HIBISCUS PETROLEUM BERHAD (RHB),HIBISCS-CQ,0.125,0.12,0.125,0.12,-0.015,-11.11,"13,350",0.115 / 800,"0.125 / 1,250"
2549,26-Feb-19,HIBISCS-CR: CW HIBISCUS PETROLEUM BERHAD (KIBB),HIBISCS-CR,0.115,0.11,0.115,0.11,-0.01,-8.33,"6,805","0.100 / 20,160",0.110 / 70
2550,26-Feb-19,HIBISCS-CS: CW HIBISCUS PETROLEUM BERHAD (MIBB),HIBISCS-CS,0.1,0.1,0.1,0.1,-0.01,-9.09,"4,000",0.000 / 0,0.000 / 0
2551,26-Feb-19,HIBISCS-CT: CW HIBISCUS PETROLEUM BERHAD (MIBB),HIBISCS-CT,0.14,0.135,0.14,0.135,-0.015,-10,"7,651",0.000 / 0,0.000 / 0
2552,26-Feb-19,HIBISCS-CU: CW HIBISCUS PETROLEUM BERHAD (KIBB),HIBISCS-CU,0.09,0.09,0.09,0.09,-0.01,-10,"7,000","0.085 / 20,000",0.000 / 0
2553,26-Feb-19,HIBISCUS PETROLEUM BERHAD - WARRANTS 2018/2021,HIBISCS-WC,0.495,0.465,0.495,0.47,-0.03,-6,"107,270",0.470 / 218,"0.475 / 3,451"
2554,26-Feb-19,KUMPULAN H&L HIGH-TECH BHD,HIGHTEC,-,-,-,1.28,0,0,0,1.270 / 3,1.300 / 10
2555,26-Feb-19,HIL INDUSTRIES BHD,HIL,0.48,0.48,0.505,0.48,-0.01,-2.04,325,0.480 / 126,0.500 / 70
2556,26-Feb-19,HIL INDUSTRIES BERHAD - WARRANTS 2017/2027,HIL-WB,-,-,-,0.18,0,0,0,0.115 / 200,0.180 / 29
2557,26-Feb-19,HKEX-CF: CW HONG KONG EXCHANGES AND CLEARING LIMITED (RHB),HKEX-CF,0.415,0.415,0.425,0.425,0.01,2.41,"6,055",0.000 / 0,0.000 / 0
2558,26-Feb-19,HONG LEONG BANK BHD,HLBANK,21.28,21.26,21.4,21.3,0.02,0.09,"6,232",21.280 / 27,21.300 / 947
2559,26-Feb-19,HLBANK-CN: CW HONG LEONG BANK BERHAD (CIMB),HLBANK-CN,-,-,-,0.06,0,0,0,0.020 / 200,0.290 / 608
2560,26-Feb-19,HLBANK-CO: CW HONG LEONG BANK BERHAD (RHB),HLBANK-CO,-,-,-,0.16,0,0,0,0.000 / 0,0.000 / 0
2561,26-Feb-19,HONG LEONG CAPITAL BERHAD,HLCAP,-,-,-,9.6,0,0,0,0.000 / 0,0.000 / 0
2562,26-Feb-19,HONG LEONG FINANCIAL GROUP BHD,HLFG,19.8,19.8,20.1,20.1,0.28,1.41,"1,217",19.900 / 467,20.100 / 56
2563,26-Feb-19,HONG LEONG INDUSTRIES BHD,HLIND,9.95,9.84,9.99,9.88,0.03,0.3,"12,545",9.850 / 21,"9.880 / 1,207"
2564,26-Feb-19,HLT GLOBAL BERHAD,HLT,0.155,0.155,0.155,0.155,-0.005,-3.13,200,0.145 / 260,0.165 / 549
2565,26-Feb-19,HLT GLOBAL BERHAD - WARRANTS 2017/2022,HLT-WA,-,-,-,0.06,0,0,0,0.050 / 386,0.080 / 212
2566,26-Feb-19,HO HUP CONSTRUCTION COMPANY,HOHUP,0.41,0.39,0.41,0.395,-0.015,-3.66,"2,292","0.390 / 1,120",0.395 / 159
2567,26-Feb-19,HOCK HENG STONE INDUSTRIES BHD,HOKHENG,0.55,0.55,0.55,0.55,0,0,630,0.550 / 147,0.560 / 48
2568,26-Feb-19,HOMERITZ CORPORATION BERHAD,HOMERIZ,0.63,0.62,0.63,0.62,-0.015,-2.36,"1,400",0.620 / 383,0.630 / 85
2569,26-Feb-19,HOMERITZ CORPORATION BERHAD - WARRANTS 2015/2020,HOMERIZ-WA,0.065,0.06,0.07,0.07,0.005,7.69,843,0.065 / 36,0.070 / 971
2570,26-Feb-19,GRAND HOOVER BHD,HOOVER,-,-,-,0.615,0,0,0,0.610 / 70,0.645 / 50
2571,26-Feb-19,HSI-C3R: CW HANG SENG INDEX (MACQ),HSI-C3R,-,-,-,0.005,0,0,0,0.000 / 0,0.000 / 0
2572,26-Feb-19,HSI-C3S: CW HANG SENG INDEX (MACQ),HSI-C3S,-,-,-,0.005,0,0,0,0.000 / 0,0.000 / 0
2573,26-Feb-19,HSI-C3T: CW HANG SENG INDEX (MACQ),HSI-C3T,-,-,-,0.09,0,0,0,0.000 / 0,0.000 / 0
2574,26-Feb-19,HSI-C3U: CW HANG SENG INDEX (MACQ),HSI-C3U,-,-,-,0.07,0,0,0,0.030 / 500,0.070 / 500
2575,26-Feb-19,HSI-C3V: CW HANG SENG INDEX (MACQ),HSI-C3V,0.185,0.155,0.19,0.155,-0.025,-13.89,"297,371","0.150 / 2,900","0.155 / 1,449"
2576,26-Feb-19,HSI-C3W: CW HANG SENG INDEX (MACQ),HSI-C3W,0.495,0.445,0.515,0.445,-0.04,-8.25,"363,606",0.445 / 12,"0.450 / 2,879"
2577,26-Feb-19,HSI-C3X: CW HANG SENG INDEX (MACQ),HSI-C3X,1.01,0.92,1.01,0.925,-0.04,-4.15,"1,376",0.920 / 51,0.935 / 280
2578,26-Feb-19,HSI-C3Y: CW HANG SENG INDEX (MACQ),HSI-C3Y,0.145,0.145,0.145,0.145,0.025,20.83,300,0.120 / 200,0.280 / 47
2579,26-Feb-19,HSI-C3Z: CW HANG SENG INDEX (MACQ),HSI-C3Z,0.26,0.22,0.26,0.225,-0.025,-10,"141,508",0.220 / 80,"0.230 / 1,570"
2580,26-Feb-19,HSI-C5A: CW HANG SENG INDEX (MACQ),HSI-C5A,0.495,0.44,0.495,0.44,-0.05,-10.2,"117,602",0.440 / 227,0.475 / 34
2581,26-Feb-19,HSI-C5B: CW HANG SENG INDEX (MACQ),HSI-C5B,0.785,0.73,0.815,0.735,-0.05,-6.37,"23,987",0.735 / 50,0.745 / 60
2582,26-Feb-19,HSI-C5C: CW HANG SENG INDEX (MACQ),HSI-C5C,0.27,0.24,0.27,0.245,-0.015,-5.77,"238,848",0.240 / 300,0.245 / 689
2583,26-Feb-19,HSI-C5D: CW HANG SENG INDEX (MACQ),HSI-C5D,0.42,0.38,0.425,0.38,-0.03,-7.32,"159,000",0.380 / 550,0.390 / 600
2584,26-Feb-19,HSI-C5E: CW HANG SENG INDEX (MACQ),HSI-C5E,0.725,0.675,0.725,0.68,-0.04,-5.56,"4,100",0.660 / 100,0.700 / 10
2585,26-Feb-19,HSI-C5F: CW HANG SENG INDEX (MACQ),HSI-C5F,-,-,-,1.04,0,0,0,0.000 / 0,0.000 / 0
2586,26-Feb-19,HSI-C5G: CW HANG SENG INDEX (MACQ),HSI-C5G,0.585,0.55,0.585,0.555,-0.025,-4.31,"2,540",0.550 / 5,0.555 / 200
2587,26-Feb-19,HSI-C5H: CW HANG SENG INDEX (MACQ),HSI-C5H,0.82,0.82,0.82,0.82,-0.035,-4.09,50,0.000 / 0,0.000 / 0
2588,26-Feb-19,HSI-C5I: CW HANG SENG INDEX (MACQ),HSI-C5I,-,-,-,1.08,0,0,0,0.000 / 0,0.000 / 0
2589,26-Feb-19,HSI-C5J: CW HANG SENG INDEX (MACQ),HSI-C5J,0.69,0.675,0.69,0.675,0.03,4.65,110,0.450 / 100,0.000 / 0
2590,26-Feb-19,HSI-C5K: CW HANG SENG INDEX (MACQ),HSI-C5K,1,1,1.02,1.02,-0.04,-3.77,"1,000",0.000 / 0,1.080 / 100
2591,26-Feb-19,HSI-C5L: CW HANG SENG INDEX (MACQ),HSI-C5L,-,-,-,1.34,0,0,0,0.000 / 0,0.000 / 0
2592,26-Feb-19,HSI-C5M: CW HANG SENG INDEX (MACQ),HSI-C5M,1.86,1.86,1.86,1.86,0.1,5.68,20,0.000 / 0,0.000 / 0
