id,thedate,comp_name,comp_code,open,low,high,lastDone,chg,chgPercent,vol,buy,sell
1378,25-Feb-19,QES GROUP BERHAD,QES,0.26,0.255,0.265,0.26,0,0,"34,514","0.255 / 9,330","0.260 / 12,244"
1379,25-Feb-19,QL RESOURCES BHD,QL,6.98,6.88,6.98,6.92,-0.06,-0.86,"4,975",6.920 / 802,6.950 / 103
1380,25-Feb-19,QL-CL: CW QL RESOURCES BERHAD (RHB),QL-CL,-,-,-,0.06,0,0,0,0.000 / 0,0.090 / 700
1381,25-Feb-19,QL-CM: CW QL RESOURCES BERHAD (MACQ),QL-CM,-,-,-,0.075,0,0,0,0.000 / 0,0.000 / 0
1382,25-Feb-19,QUALITY CONCRETE HOLDINGS BHD,QUALITY,-,-,-,0.815,0,0,0,0.800 / 20,0.920 / 20
1383,25-Feb-19,RALCO CORPORATION BHD,RALCO,-,-,-,0.19,0,0,0,0.200 / 970,0.280 / 200
1384,25-Feb-19,RALCO CORP BHD-WARRANTS 09/19,RALCO-WB,-,-,-,0.025,0,0,0,"0.005 / 3,200",0.025 / 496
1385,25-Feb-19,RANHILL HOLDINGS BERHAD,RANHILL,1.36,1.36,1.38,1.37,0.01,0.74,"4,430","1.370 / 2,589",1.380 / 251
1386,25-Feb-19,RAPID SYNERGY BHD,RAPID,5.75,5.6,5.75,5.7,-0.15,-2.56,"28,546",5.680 / 1,5.730 / 20
1387,25-Feb-19,RCE CAPITAL BHD,RCECAP,1.65,1.63,1.65,1.65,0,0,"1,769",1.640 / 524,1.650 / 405
1388,25-Feb-19,REACH ENERGY BHD,REACH,0.325,0.325,0.335,0.325,0,0,"41,553","0.325 / 9,981","0.330 / 3,786"
1389,25-Feb-19,REACH ENERGY BHD-WARRANTS A 14/22,REACH-WA,0.075,0.07,0.075,0.075,0,0,"33,864","0.070 / 50,353","0.075 / 30,662"
1390,25-Feb-19,RED IDEAS HOLDINGS BERHAD,REDIDEA,-,-,-,0.28,0,0,0,0.270 / 300,"0.380 / 1,000"
1391,25-Feb-19,REDTONE INTERNATIONAL BHD,REDTONE,0.21,0.205,0.22,0.215,0.005,2.38,"2,369",0.215 / 1,"0.220 / 2,559"
1392,25-Feb-19,REDTONE INTL - ICULS 2010/2020,REDTONE-LA,-,-,-,0.13,0,0,0,0.075 / 133,0.110 / 602
1393,25-Feb-19,RESINTECH BHD,RESINTC,-,-,-,0.325,0,0,0,0.295 / 400,0.335 / 16
1394,25-Feb-19,REV ASIA BERHAD,REV,0.205,0.205,0.21,0.21,0,0,453,0.205 / 387,0.210 / 487
1395,25-Feb-19,REVENUE GROUP BERHAD,REVENUE,1.32,1.31,1.34,1.32,0.02,1.54,"23,020","1.310 / 1,264",1.320 / 51
1396,25-Feb-19,REVENUE GROUP BERHAD - WARRANTS 2019/2024,REVENUE-WA,0.48,0.475,0.485,0.475,0,0,"35,834","0.475 / 2,513",0.480 / 970
1397,25-Feb-19,REX INDUSTRY BHD,REX,-,-,-,0.415,0,0,0,0.365 / 185,0.405 / 200
1398,25-Feb-19,REXIT BHD,REXIT,0.605,0.6,0.605,0.6,-0.005,-0.83,41,0.600 / 481,0.630 / 140
1399,25-Feb-19,RGB INTERNATIONAL BHD,RGB,0.245,0.235,0.245,0.24,0,0,"46,601","0.235 / 8,199","0.240 / 18,481"
1400,25-Feb-19,RGT BERHAD,RGTBHD,0.24,0.215,0.245,0.215,0,0,"169,863","0.215 / 7,665","0.220 / 3,250"
1401,25-Feb-19,RGT BERHAD - WARRANTS 2018/2023,RGTBHD-WB,0.155,0.135,0.165,0.14,-0.005,-3.45,"51,425","0.135 / 3,617",0.140 / 146
1402,25-Feb-19,RADIANT GLOBALTECH BERHAD,RGTECH,0.25,0.25,0.255,0.255,0,0,"5,083","0.250 / 6,812","0.255 / 6,245"
1403,25-Feb-19,RHB BANK BERHAD,RHBBANK,5.61,5.58,5.61,5.59,0,0,"19,474",5.580 / 15,"5.590 / 23,455"
1404,25-Feb-19,RHBBANK-C8: CW RHB BANK BERHAD (CIMB),RHBBANK-C8,0.095,0.095,0.095,0.095,0.005,5.56,"1,422",0.000 / 0,0.000 / 0
1405,25-Feb-19,RHBBANKC10: CW RHB BANK BERHAD (MIBB),RHBBANKC10,-,-,-,0.09,0,0,0,0.000 / 0,0.000 / 0
1406,25-Feb-19,RHBBANKC11: CW RHB BANK BERHAD (AM),RHBBANKC11,-,-,-,0.08,0,0,0,0.000 / 0,0.000 / 0
1407,25-Feb-19,RHBBANKC12: CW RHB BANK BERHAD (MACQ),RHBBANKC12,-,-,-,0.1,0,0,0,0.000 / 0,0.000 / 0
1408,25-Feb-19,RHONE MA HOLDINGS BERHAD,RHONEMA,0.74,0.74,0.74,0.74,0.005,0.68,100,0.730 / 250,0.765 / 60
1409,25-Feb-19,ROHAS TECNIC BERHAD,ROHAS,0.67,0.655,0.67,0.655,-0.005,-0.76,"4,460",0.655 / 22,0.660 / 430
1410,25-Feb-19,RIMBUNAN SAWIT BHD,RSAWIT,0.2,0.2,0.205,0.205,0,0,"10,030",0.205 / 600,"0.210 / 1,703"
1411,25-Feb-19,RED SENA BERHAD,RSENA,-,-,-,0.505,0,0,0,0.000 / 0,0.000 / 0
1412,25-Feb-19,RUBBEREX CORPORATION (M) BHD,RUBEREX,0.465,0.46,0.465,0.46,-0.01,-2.13,500,0.460 / 110,0.470 / 300
1413,25-Feb-19,RIVERVIEW RUBBER ESTATES BHD,RVIEW,-,-,-,3.05,0,0,0,3.060 / 50,3.200 / 30
1414,25-Feb-19,SOUTHERN ACIDS (M) BHD,SAB,-,-,-,3.78,0,0,0,3.750 / 100,3.970 / 140
1415,25-Feb-19,SALCON BHD,SALCON,0.245,0.245,0.255,0.255,0.01,4.08,"15,351","0.245 / 9,862","0.255 / 6,204"
1416,25-Feb-19,SALCON BERHAD - WARRANTS B 2018/2025,SALCON-WB,0.08,0.075,0.08,0.08,0,0,"4,490","0.075 / 5,342","0.080 / 1,132"
1417,25-Feb-19,SALUTICA BERHAD,SALUTE,0.415,0.405,0.415,0.405,-0.005,-1.22,"3,466",0.405 / 4,"0.410 / 1,165"
1418,25-Feb-19,SAM ENGINEERING & EQUIPMENT,SAM,7.81,7.81,8.02,8.02,0.24,3.08,660,7.950 / 61,8.020 / 15
1419,25-Feb-19,SAMCHEM HOLDINGS BERHAD,SAMCHEM,0.66,0.65,0.66,0.65,-0.01,-1.52,"5,449",0.645 / 103,0.655 / 200
1420,25-Feb-19,SANBUMI HOLDINGS BHD,SANBUMI,0.335,0.32,0.335,0.32,-0.02,-5.88,"45,089","0.320 / 5,480",0.325 / 439
1421,25-Feb-19,SANDS-C9: CW SANDS CHINA LIMITED (RHB),SANDS-C9,-,-,-,0.115,0,0,0,0.000 / 0,0.000 / 0
1422,25-Feb-19,SANICHI TECHNOLOGY BHD,SANICHI,0.055,0.055,0.06,0.055,-0.005,-8.33,"3,466","0.055 / 128,919","0.060 / 42,435"
1423,25-Feb-19,SANICHI TECHNOLOGY BERHAD - WARRANTS C 14/19,SANICHI-WC,-,-,-,0.005,0,0,0,0.000 / 0,"0.005 / 13,351"
1424,25-Feb-19,SANICHI TECHNOLOGY BERHAD - WARRANTS D 2016/2019,SANICHI-WD,0.005,0.005,0.005,0.005,0,0,1,0.000 / 0,"0.005 / 9,164"
1425,25-Feb-19,SANICHI TECHNOLOGY BERHAD - WARRANTS E 2018/2021,SANICHI-WE,-,-,-,0.015,0,0,0,"0.015 / 268,955","0.020 / 53,054"
1426,25-Feb-19,SAPURA INDUSTRIAL BHD,SAPIND,-,-,-,0.76,0,0,0,"0.700 / 1,943",0.760 / 100
1427,25-Feb-19,SAPURA ENERGY BERHAD,SAPNRG,0.325,0.315,0.33,0.32,0.005,1.59,"1,233,362","0.320 / 237,944","0.325 / 91,480"
1428,25-Feb-19,SAPURA ENERGY BERHAD - RCPS-I A 2019/2024,SAPNRG-PA,0.39,0.385,0.39,0.385,-0.005,-1.28,162,0.385 / 269,0.390 / 40
1429,25-Feb-19,SAPURA ENERGY BERHAD - WARRANTS A 2019/2026,SAPNRG-WA,0.11,0.105,0.11,0.105,0,0,"192,409","0.105 / 127,964","0.110 / 172,270"
1430,25-Feb-19,SAPNRGC68: CW SAPURA ENERGY BERHAD (RHB),SAPNRGC68,-,-,-,0.005,0,0,0,0.000 / 0,"0.005 / 41,872"
1431,25-Feb-19,SAPNRGC69: CW SAPURA ENERGY BERHAD (MACQ),SAPNRGC69,-,-,-,0.01,0,0,0,"0.005 / 3,000","0.015 / 3,000"
1432,25-Feb-19,SAPNRGC70: CW SAPURA ENERGY BERHAD (MIBB),SAPNRGC70,0.06,0.06,0.06,0.06,0.005,9.09,"4,188",0.055 / 555,0.000 / 0
1433,25-Feb-19,SAPNRGC71: CW SAPURA ENERGY BERHAD (KIBB),SAPNRGC71,-,-,-,0.005,0,0,0,0.000 / 0,0.000 / 0
1434,25-Feb-19,SAPNRGC72: CW SAPURA ENERGY BERHAD (MACQ),SAPNRGC72,-,-,-,0.005,0,0,0,"0.005 / 8,509",0.010 / 491
1435,25-Feb-19,SAPNRGC73: CW SAPURA ENERGY BERHAD (MACQ),SAPNRGC73,0.035,0.035,0.035,0.035,0,0,"20,490","0.030 / 55,333","0.040 / 4,500"
1436,25-Feb-19,SAPNRGC74: CW SAPURA ENERGY BERHAD (KIBB),SAPNRGC74,0.035,0.035,0.035,0.035,0,0,"5,000","0.030 / 30,000",0.040 / 800
1437,25-Feb-19,SAPNRGC75: CW SAPURA ENERGY BERHAD (KIBB),SAPNRGC75,0.085,0.08,0.085,0.085,0,0,"18,115","0.080 / 30,100","0.085 / 10,000"
1438,25-Feb-19,SAPURA RESOURCES BHD,SAPRES,0.64,0.61,0.68,0.68,0.02,3.03,128,0.625 / 60,0.680 / 25
1439,25-Feb-19,SASBADI HOLDINGS BHD,SASBADI,0.225,0.22,0.23,0.225,0,0,"37,694","0.225 / 3,545","0.230 / 8,825"
1440,25-Feb-19,SAUDEE GROUP BERHAD,SAUDEE,-,-,-,0.31,0,0,0,0.300 / 820,0.320 / 600
1441,25-Feb-19,SAUDEE GROUP BERHAD - WARRANTS 2016/2021,SAUDEE-WA,-,-,-,0.115,0,0,0,0.115 / 100,0.120 / 200
1442,25-Feb-19,SUNGEI BAGAN RUBBER CO (M) BHD,SBAGAN,2.97,2.97,2.97,2.97,-0.03,-1,10,2.970 / 3,3.000 / 50
1443,25-Feb-19,SBC CORPORATION BHD,SBCCORP,-,-,-,0.51,0,0,0,0.485 / 50,0.510 / 600
1444,25-Feb-19,SARAWAK CABLE BERHAD,SCABLE,0.28,0.27,0.28,0.275,-0.005,-1.79,"2,860",0.275 / 10,0.280 / 353
1445,25-Feb-19,SC ESTATE BUILDER BERHAD,SCBUILD,0.02,0.02,0.02,0.02,0,0,"1,003","0.020 / 108,008","0.025 / 4,830"
1446,25-Feb-19,SC ESTATE BUILDER BERHAD - WARRANTS B 2014/2019,SCBUILD-WB,-,-,-,0.005,0,0,0,0.000 / 0,"0.005 / 19,890"
1447,25-Feb-19,SCC HOLDINGS BERHAD,SCC,0.525,0.525,0.535,0.53,0,0,270,0.525 / 150,0.535 / 70
1448,25-Feb-19,SCGM BHD,SCGM,1.22,1.21,1.26,1.23,0,0,"2,598",1.220 / 3,1.230 / 20
1449,25-Feb-19,SCGM BERHAD - WARRANTS A,SCGM-WA,-,-,-,0.09,0,0,0,0.080 / 200,0.100 / 4
1450,25-Feb-19,SCH GROUP BERHAD,SCH,0.14,0.14,0.145,0.145,0.005,3.57,"9,415","0.140 / 2,686","0.145 / 1,500"
1451,25-Feb-19,SCH GROUP BERHAD - WARRANTS 2016/2021,SCH-WA,0.05,0.05,0.05,0.05,0,0,"5,000","0.045 / 8,300","0.050 / 3,150"
1452,25-Feb-19,SARAWAK CONSOLIDATED IND BHD,SCIB,0.5,0.5,0.5,0.5,0.015,3.09,100,0.465 / 110,0.510 / 217
1453,25-Feb-19,SCICOM (MSC) BHD,SCICOM,1.35,1.34,1.37,1.35,0.01,0.75,"1,534",1.350 / 1,1.360 / 100
1454,25-Feb-19,SCIENTEX BERHAD,SCIENTX,8.83,8.78,8.85,8.78,-0.05,-0.57,"2,035",8.780 / 49,8.820 / 179
1455,25-Feb-19,SCANWOLF CORPORATION BHD,SCNWOLF,0.16,0.16,0.18,0.18,0.03,20,"1,080",0.165 / 125,0.180 / 495
1456,25-Feb-19,SCOMI GROUP BHD,SCOMI,0.04,0.04,0.05,0.045,0.005,12.5,"29,946","0.040 / 94,517","0.045 / 2,900"
1457,25-Feb-19,SCOMI GROUP BERHAD - WARRANTS B,SCOMI-WB,0.015,0.015,0.015,0.015,0.005,50,"1,810","0.010 / 23,151","0.015 / 26,981"
1458,25-Feb-19,SCOMI ENERGY SERVICES BHD,SCOMIES,0.055,0.055,0.055,0.055,0,0,"35,826","0.050 / 26,940","0.055 / 12,051"
1459,25-Feb-19,SUPERCOMNET TECHNOLOGIES BHD,SCOMNET,0.89,0.86,0.89,0.865,-0.025,-2.81,"9,629",0.860 / 600,0.865 / 428
1460,25-Feb-19,SCOPE INDUSTRIES BHD,SCOPE,0.155,0.155,0.155,0.155,0,0,"1,970","0.150 / 6,200",0.155 / 130
1461,25-Feb-19,SCOPE INDUSTRIES BHD - WARR,SCOPE-WA,-,-,-,0.03,0,0,0,"0.030 / 3,800",0.065 / 277
1462,25-Feb-19,SELANGOR DREDGING BHD,SDRED,0.67,0.665,0.67,0.665,0.005,0.76,"1,895","0.665 / 1,545",0.670 / 30
1463,25-Feb-19,SEACERA GROUP BERHAD,SEACERA,0.36,0.355,0.365,0.365,0.005,1.39,"283,915","0.360 / 7,877","0.365 / 22,844"
1464,25-Feb-19,SEACERA GROUP BERHAD-WARRANTS B 2014/2019,SEACERA-WB,0.005,0.005,0.005,0.005,0,0,"1,590","0.005 / 5,004","0.010 / 3,356"
1465,25-Feb-19,SEACERA GROUP BERHAD - WARRANTS C,SEACERA-WC,0.04,0.035,0.045,0.04,0,0,"52,727","0.040 / 6,888","0.045 / 58,847"
1466,25-Feb-19,SEAL INCORPORATED BHD,SEAL,0.34,0.335,0.36,0.36,0,0,510,0.350 / 30,0.360 / 232
1467,25-Feb-19,SEALINK INTERNATIONAL BHD,SEALINK,0.125,0.125,0.13,0.125,0.005,4.17,"1,546","0.120 / 1,873","0.130 / 3,801"
1468,25-Feb-19,SEREMBAN ENGINEERING BERHAD,SEB,-,-,-,0.255,0,0,0,0.265 / 30,0.345 / 5
1469,25-Feb-19,SEDANIA INNOVATOR BERHAD,SEDANIA,0.13,0.13,0.13,0.13,-0.005,-3.7,"1,700",0.130 / 200,0.145 / 250
1470,25-Feb-19,SEE HUP CONSOLIDATED BHD,SEEHUP,-,-,-,0.92,0,0,0,0.910 / 83,1.220 / 510
1471,25-Feb-19,SEERS BERHAD,SEERS,-,-,-,0.1,0,0,0,0.005 / 50,0.000 / 0
1472,25-Feb-19,SEG INTERNATIONAL BHD,SEG,0.64,0.64,0.64,0.64,0,0,"1,900",0.635 / 450,0.640 / 919
1473,25-Feb-19,7-ELEVEN MALAYSIA HOLDINGS BERHAD,SEM,1.45,1.44,1.45,1.45,0,0,"1,130",1.440 / 100,1.450 / 11
1474,25-Feb-19,EVERSENDAI CORPORATION BERHAD,SENDAI,0.58,0.565,0.58,0.565,-0.02,-3.42,"27,507","0.560 / 3,322",0.565 / 550
1475,25-Feb-19,SERBA DINAMIK HOLDINGS BERHAD,SERBADK,3.96,3.95,4,3.98,0.03,0.76,"19,459",3.980 / 898,3.990 / 50
1476,25-Feb-19,SERBADK-CN: CW SERBA DINAMIK HOLDINGS BERHAD (MACQ),SERBADK-CN,-,-,-,0.04,0,0,0,0.000 / 0,0.045 / 200
1477,25-Feb-19,SERBADK-CO: CW SERBA DINAMIK HOLDINGS BERHAD (AM),SERBADK-CO,-,-,-,0.04,0,0,0,0.000 / 0,"0.035 / 1,000"
1478,25-Feb-19,SERBADK-CP: CW SERBA DINAMIK HOLDINGS BERHAD (KIBB),SERBADK-CP,0.095,0.095,0.095,0.095,-0.005,-5,"1,266",0.000 / 0,0.000 / 0
1479,25-Feb-19,SERBADK-CQ: CW SERBA DINAMIK HOLDINGS BERHAD (RHB),SERBADK-CQ,0.175,0.175,0.18,0.18,-0.005,-2.7,"3,000","0.175 / 2,500",0.000 / 0
1480,25-Feb-19,SERBADK-CR: CW SERBA DINAMIK HOLDINGS BERHAD (MIBB),SERBADK-CR,-,-,-,0.165,0,0,0,0.000 / 0,0.300 / 50
1481,25-Feb-19,SERN KOU RESOURCES BHD,SERNKOU,-,-,-,0.555,0,0,0,0.535 / 260,0.550 / 300
1482,25-Feb-19,SERN KOU RESOURCES BERHAD - WARRANTS 2018/2023,SERNKOU-WA,-,-,-,0.25,0,0,0,0.240 / 100,0.265 / 50
1483,25-Feb-19,SERSOL BERHAD,SERSOL,-,-,-,0.105,0,0,0,0.100 / 100,"0.105 / 1,045"
1484,25-Feb-19,SERSOL BERHAD - WARR13/23,SERSOL-WA,-,-,-,0.045,0,0,0,"0.035 / 6,160",0.045 / 499
1485,25-Feb-19,SPRING GALLERY BERHAD,SGB,-,-,-,0.7,0,0,0,0.675 / 20,0.700 / 50
1486,25-Feb-19,SPRING GALLERY BERHAD - ICPS 2016/2021,SGB-PA,-,-,-,0.21,0,0,0,0.210 / 100,0.255 / 300
1487,25-Feb-19,SPRING GALLERY BERHAD - WARRANTS 2016/2021,SGB-WA,-,-,-,0.17,0,0,0,0.130 / 200,0.190 / 200
1488,25-Feb-19,SHANGRI-LA HOTELS (M) BHD,SHANG,5.6,5.6,5.63,5.63,0.03,0.54,"1,100",5.560 / 44,5.620 / 145
1489,25-Feb-19,SIN HENG CHAN (MALAYA) BHD,SHCHAN,-,-,-,0.4,0,0,0,0.320 / 100,0.400 / 10
1490,25-Feb-19,SHH RESOURCES HOLDINGS BHD,SHH,-,-,-,0.5,0,0,0,0.500 / 100,0.515 / 30
1491,25-Feb-19,SHL CONSOLIDATED BHD,SHL,2.38,2.37,2.38,2.38,0,0,110,2.380 / 10,2.400 / 30
1492,25-Feb-19,SIG GASES BERHAD,SIGGAS,0.845,0.845,0.85,0.85,0.005,0.59,603,0.845 / 42,0.850 / 1
1493,25-Feb-19,SIGNATURE INTERNATIONAL BHD,SIGN,0.36,0.35,0.36,0.355,0,0,410,0.355 / 170,0.360 / 40
1494,25-Feb-19,SIGNATURE INTERNATIONAL BERHAD - WARRANTS 2016/2021,SIGN-WA,-,-,-,0.06,0,0,0,0.060 / 150,0.070 / 492
1495,25-Feb-19,SIME DARBY BHD,SIME,2.27,2.25,2.28,2.26,-0.02,-0.88,"99,053",2.250 / 597,"2.260 / 24,782"
1496,25-Feb-19,SIME-C25: CW SIME DARBY BERHAD (MIBB),SIME-C25,-,-,-,0.03,0,0,0,0.000 / 0,0.000 / 0
1497,25-Feb-19,SIME-C27: CW SIME DARBY BERHAD (CIMB),SIME-C27,-,-,-,0.015,0,0,0,0.005 / 700,0.000 / 0
1498,25-Feb-19,SIME-C28: CW SIME DARBY BERHAD (RHB),SIME-C28,-,-,-,0.015,0,0,0,0.000 / 0,0.000 / 0
1499,25-Feb-19,SIME-C29: CW SIME DARBY BERHAD (MACQ),SIME-C29,-,-,-,0.04,0,0,0,0.000 / 0,0.000 / 0
1500,25-Feb-19,SIME-C30: CW SIME DARBY BERHAD (MACQ),SIME-C30,0.05,0.05,0.05,0.05,0,0,"8,200",0.000 / 0,0.000 / 0
1501,25-Feb-19,SIME-C31: CW SIME DARBY BERHAD (KIBB),SIME-C31,-,-,-,0.05,0,0,0,0.000 / 0,0.000 / 0
1502,25-Feb-19,SIME-C32: CW SIME DARBY BERHAD (MIBB),SIME-C32,-,-,-,0.115,0,0,0,0.000 / 0,0.000 / 0
1503,25-Feb-19,SIME DARBY PLANTATION BERHAD,SIMEPLT,5.29,5.15,5.29,5.26,0.02,0.38,"27,976",5.100 / 62,"5.260 / 11,337"
1504,25-Feb-19,SIMEPLT-CG: CW SIME DARBY PLANTATION BERHAD (MIBB),SIMEPLT-CG,-,-,-,0.065,0,0,0,0.000 / 0,0.000 / 0
1505,25-Feb-19,SIMEPLT-CH: CW SIME DARBY PLANTATION BERHAD (MACQ),SIMEPLT-CH,-,-,-,0.03,0,0,0,0.000 / 0,0.000 / 0
1506,25-Feb-19,SIMEPLT-CI: CW SIME DARBY PLANTATION BERHAD (CIMB),SIMEPLT-CI,0.07,0.065,0.07,0.065,-0.005,-7.14,8,0.000 / 0,0.000 / 0
1507,25-Feb-19,SIMEPLT-CJ: CW SIME DARBY PLANTATION BERHAD (MIBB),SIMEPLT-CJ,-,-,-,0.115,0,0,0,0.000 / 0,0.000 / 0
1508,25-Feb-19,SIME DARBY PROPERTY BERHAD,SIMEPROP,1.13,1.13,1.18,1.17,0.03,2.63,"5,605",1.160 / 38,1.170 / 616
1509,25-Feb-19,SIMEPROP-CG: CW SIME DARBY PROPERTY BERHAD (MIBB),SIMEPROP-CG,-,-,-,0.02,0,0,0,0.000 / 0,0.000 / 0
1510,25-Feb-19,SIMEPROP-CH: CW SIME DARBY PROPERTY BERHAD (MACQ),SIMEPROP-CH,-,-,-,0.05,0,0,0,0.000 / 0,0.000 / 0
1511,25-Feb-19,SIMEPROP-CI: CW SIME DARBY PROPERTY BERHAD (KIBB),SIMEPROP-CI,-,-,-,0.005,0,0,0,0.000 / 0,0.000 / 0
1512,25-Feb-19,SIMEPROP-CJ: CW SIME DARBY PROPERTY BERHAD (CIMB),SIMEPROP-CJ,-,-,-,0.03,0,0,0,0.000 / 0,0.000 / 0
1513,25-Feb-19,SIMEPROP-CK: CW SIME DARBY PROPERTY BERHAD (RHB),SIMEPROP-CK,-,-,-,0.075,0,0,0,0.000 / 0,0.000 / 0
1514,25-Feb-19,SINOTOP HOLDINGS BERHAD,SINOTOP,0.3,0.28,0.315,0.31,0.01,3.33,483,"0.280 / 1,500",0.310 / 708
1515,25-Feb-19,SENI JAYA CORPORATION BHD,SJC,0.59,0.59,0.59,0.59,-0.06,-9.23,12,0.590 / 48,0.640 / 200
1516,25-Feb-19,SKB SHUTTERS CORPORATION BHD,SKBSHUT,-,-,-,0.5,0,0,0,0.480 / 49,0.650 / 20
1517,25-Feb-19,SKP RESOURCES BHD,SKPRES,1.35,1.33,1.37,1.37,0.02,1.48,"19,801",1.360 / 503,1.370 / 834
1518,25-Feb-19,SKPRES-CN: CW SKP RESOURCES BERHAD (AM),SKPRES-CN,-,-,-,0.04,0,0,0,0.000 / 0,0.000 / 0
1519,25-Feb-19,SKPRES-CO: CW SKP RESOURCES BERHAD (RHB),SKPRES-CO,0.065,0.065,0.07,0.07,0,0,"15,000","0.060 / 5,500",0.000 / 0
1520,25-Feb-19,SKPRES-CP: CW SKP RESOURCES BERHAD (KIBB),SKPRES-CP,-,-,-,0.07,0,0,0,0.000 / 0,0.000 / 0
1521,25-Feb-19,SL INNOVATION CAPITAL BERHAD,SLIC,-,-,-,0.42,0,0,0,0.000 / 0,0.420 / 15
1522,25-Feb-19,SLP RESOURCES BHD,SLP,1.31,1.18,1.31,1.29,-0.02,-1.53,"15,825",1.280 / 19,1.290 / 17
1523,25-Feb-19,SINMAH CAPITAL BERHAD,SMCAP,0.185,0.18,0.19,0.18,0,0,"8,870","0.180 / 22,128","0.185 / 1,885"
1524,25-Feb-19,SINMAH CAPITAL BERHAD - WARRANTS 2018/2023,SMCAP-WC,0.085,0.085,0.09,0.085,-0.005,-5.56,"1,750","0.085 / 6,950",0.090 / 529
1525,25-Feb-19,SECUREMETRIC BERHAD,SMETRIC,0.53,0.525,0.53,0.525,-0.01,-1.87,"9,550","0.525 / 1,984","0.530 / 1,120"
1526,25-Feb-19,SOUTH MALAYSIA INDUSTRIES BHD,SMI,-,-,-,0.18,0,0,0,0.165 / 100,0.175 / 100
1527,25-Feb-19,SMIS CORPORATION BHD,SMISCOR,-,-,-,0.48,0,0,0,0.430 / 50,0.480 / 19
1528,25-Feb-19,SMRT HOLDINGS BERHAD,SMRT,0.115,0.115,0.12,0.115,-0.005,-4.17,"1,861","0.115 / 1,434","0.120 / 1,190"
1529,25-Feb-19,SMTRACK BERHAD,SMTRACK,0.07,0.07,0.075,0.07,0,0,"2,237",0.070 / 825,"0.075 / 1,347"
1530,25-Feb-19,SAND NISKO CAPITAL BERHAD,SNC,0.25,0.25,0.26,0.26,-0.02,-7.14,650,0.250 / 21,0.260 / 540
1531,25-Feb-19,SENTORIA GROUP BERHAD,SNTORIA,0.45,0.43,0.45,0.43,-0.02,-4.44,"3,700",0.415 / 100,"0.430 / 6,550"
1532,25-Feb-19,SENTORIA GROUP BERHAD-WARRANTS A,SNTORIA-WA,0.01,0.01,0.01,0.01,0.005,100,"1,400",0.000 / 0,"0.010 / 1,376"
1533,25-Feb-19,SENTORIA GROUP BERHAD-WARRANTS B 2018/2025,SNTORIA-WB,0.08,0.08,0.08,0.08,0.01,14.29,"1,000","0.065 / 1,000",0.085 / 998
1534,25-Feb-19,SOLID AUTOMOTIVE BHD,SOLID,0.3,0.3,0.305,0.305,0,0,834,0.295 / 500,0.305 / 71
1535,25-Feb-19,SOLID AUTOMOTIVE BERHAD - WARRANTS 2015/2020,SOLID-WA,-,-,-,0.11,0,0,0,0.085 / 100,0.100 / 250
1536,25-Feb-19,SOLUTION ENGINEERING HOLDINGS,SOLUTN,0.1,0.1,0.105,0.1,-0.005,-4.76,"1,748","0.100 / 1,320","0.105 / 1,747"
1537,25-Feb-19,SOLUTION ENGINEERING HOLDINGS BERHAD WARRANTS A,SOLUTN-WA,-,-,-,0.035,0,0,0,"0.035 / 1,647",0.040 / 430
1538,25-Feb-19,SARAWAK OIL PALMS BHD,SOP,2.66,2.63,2.66,2.63,-0.01,-0.38,722,2.630 / 61,2.650 / 120
1539,25-Feb-19,SP500-CF: CW S&P 500 INDEX (MACQ),SP500-CF,0.13,0.12,0.13,0.12,-0.02,-14.29,196,0.000 / 0,0.130 / 100
1540,25-Feb-19,SP500-CG: CW S&P 500 INDEX (MACQ),SP500-CG,0.88,0.88,0.89,0.88,0.055,6.67,676,0.000 / 0,0.000 / 0
1541,25-Feb-19,SP500-CH: CW S&P 500 INDEX (MACQ),SP500-CH,1.44,1.44,1.44,1.44,0.07,5.11,600,0.000 / 0,0.000 / 0
1542,25-Feb-19,SP500-HF: PW S&P 500 INDEX (MACQ),SP500-HF,0.02,0.02,0.02,0.02,-0.02,-50,"1,019",0.020 / 691,"0.030 / 1,201"
1543,25-Feb-19,SP500-HG: PW S&P 500 INDEX (MACQ),SP500-HG,0.26,0.26,0.265,0.265,-0.03,-10.17,"20,266",0.260 / 600,0.265 / 250
1544,25-Feb-19,SP500-HH: PW S&P 500 INDEX (MACQ),SP500-HH,0.35,0.35,0.35,0.35,-0.015,-4.11,109,0.000 / 0,0.000 / 0
1545,25-Feb-19,SELANGOR PROPERTIES BHD,SPB,6.22,6.22,6.23,6.22,0,0,481,"6.220 / 2,162",6.230 / 146
1546,25-Feb-19,SPRITZER BHD,SPRITZER,-,-,-,2.18,0,0,0,2.110 / 38,2.180 / 100
1547,25-Feb-19,SP SETIA BHD,SPSETIA,2.55,2.55,2.58,2.55,0,0,"8,128",2.550 / 14,2.570 / 90
1548,25-Feb-19,SPSETIA-C10: CW S P SETIA BERHAD (CIMB),SPSETIA-C10,-,-,-,0.05,0,0,0,0.000 / 0,0.000 / 0
1549,25-Feb-19,SPSETIA-C11: CW S P SETIA BERHAD (RHB),SPSETIA-C11,-,-,-,0.165,0,0,0,0.000 / 0,0.000 / 0
1550,25-Feb-19,SPSETIA-C12: CW S P SETIA BERHAD (KIBB),SPSETIA-C12,-,-,-,0.17,0,0,0,0.000 / 0,0.000 / 0
